,PassengerId,Survived,Age,SibSp,Parch,Fare,Cabin_No,Cabin_Yes,Embarked_C,Embarked_Q,Embarked_S,Sex_female,Sex_male,Pclass_1,Pclass_2,Pclass_3
563,564,0,0.07765871838555102,0,0,-0.48606442844527137,1,0,0,0,1,0,1,0,0,1
564,565,0,0.07765871838555102,0,0,-0.48606442844527137,1,0,0,0,1,1,0,0,0,1
565,566,0,-0.4143285231821194,2,0,-0.16207792852980066,1,0,0,0,1,0,1,0,0,1
566,567,0,-0.7811696261394868,0,0,-0.4891674544258282,1,0,0,0,1,0,1,0,0,1
567,568,0,-0.047487420224751886,0,4,-0.22395733767514675,1,0,0,0,1,1,0,0,0,1
568,569,0,-0.4967718892162386,0,0,-0.502581702925434,1,0,1,0,0,0,1,0,0,1
569,570,1,0.17261724154966862,0,0,-0.4900045872454856,1,0,0,0,1,0,1,0,0,1
570,571,1,2.373663859293874,0,0,-0.43676213497987365,1,0,0,0,1,0,1,0,1,0
571,572,1,1.7133498739706121,2,0,0.38787808721491257,0,1,0,0,1,1,0,1,0,0
572,573,1,0.4660901239155626,0,0,-0.11705185439558537,0,1,0,0,1,0,1,1,0,0
573,574,1,0.41442600575116434,0,0,-0.49210144397164657,1,0,0,1,0,1,0,0,0,1
574,575,0,-1.0012742879139074,0,0,-0.48606442844527137,1,0,0,0,1,0,1,0,0,1
575,576,0,-0.7811696261394868,0,0,-0.35626859462820387,1,0,0,0,1,0,1,0,0,1
576,577,1,0.3193536827326156,0,0,-0.38645367226008004,1,0,0,0,1,1,0,0,1,0
577,578,1,0.686194785689983,1,0,0.47683954801157796,0,1,0,0,1,1,0,1,0,0
578,579,0,-0.7026533239903875,1,0,-0.35710773978637,1,0,1,0,0,1,0,0,0,1
579,580,1,0.17261724154966862,0,0,-0.48857985158126105,1,0,0,0,1,0,1,0,0,1
580,581,1,-0.34096030259064586,1,1,-0.04435612576548362,1,0,0,0,1,1,0,0,1,0
581,582,1,0.686194785689983,1,1,1.583289667316069,0,1,1,0,0,1,0,1,0,0
582,583,0,1.7867180945620855,0,0,-0.12484966611715337,1,0,0,0,1,0,1,0,1,0
583,584,0,0.4660901239155626,0,0,0.15939314824968043,0,1,1,0,0,0,1,1,0,0
584,585,0,-0.04433708752696249,0,0,-0.4727326858245261,1,0,1,0,0,0,1,0,0,1
585,586,1,-0.8545378467309603,0,2,0.9547699438496172,0,1,0,0,1,1,0,1,0,0
586,587,0,1.273140550421771,0,0,-0.34620690208424515,1,0,0,0,1,0,1,0,1,0
587,588,1,2.2269274181109266,1,1,0.9457144205600544,0,1,1,0,0,0,1,1,0,0
588,589,0,-0.5610649643650664,0,0,-0.48606442844527137,1,0,0,0,1,0,1,0,0,1
589,590,0,0.07765871838555102,0,0,-0.48606442844527137,1,0,0,0,1,0,1,0,0,1
590,591,0,0.3927219033240891,0,0,-0.504678559651595,1,0,0,0,1,0,1,0,0,1
591,592,1,1.6399816533791385,1,0,0.926933265257501,0,1,1,0,0,1,0,1,0,0
592,593,0,1.273140550421771,0,0,-0.5021631365156053,1,0,0,0,1,0,1,0,0,1
593,594,0,-0.16073902491198416,0,2,-0.49210144397164657,1,0,0,1,0,1,0,0,0,1
594,595,0,0.5394583445070361,1,0,-0.12484966611715337,1,0,0,0,1,0,1,0,1,0
595,596,0,0.4660901239155626,1,1,-0.16207792852980066,1,0,0,0,1,0,1,0,0,1
596,597,1,-0.384808442667263,0,0,0.016014029498268696,1,0,0,0,1,1,0,0,1,0
597,598,0,1.419876991604718,0,0,-0.6480576784030068,1,0,0,0,1,0,1,0,0,1
598,599,0,-0.00946763104897994,0,0,-0.5026662211428032,1,0,1,0,0,0,1,0,0,1
599,600,1,1.419876991604718,1,0,0.4975505359440627,0,1,1,0,0,0,1,1,0,0
600,601,1,-0.4143285231821194,2,1,-0.10472628102923592,1,0,0,0,1,1,0,0,1,0
601,602,0,-0.12472903070018583,0,0,-0.4891674544258282,1,0,0,0,1,0,1,0,0,1
602,603,0,0.5773279629671632,0,0,0.20517384932469257,1,0,0,0,1,0,1,1,0,0
603,604,0,1.0530358886473505,0,0,-0.48606442844527137,1,0,0,0,1,0,1,0,0,1
604,605,1,0.3927219033240891,0,0,-0.11378180431879875,1,0,1,0,0,0,1,1,0,0
605,606,0,0.4660901239155626,1,0,-0.3351390402858906,1,0,0,0,1,0,1,0,0,1
606,607,0,0.025880800366721614,0,0,-0.4891674544258282,1,0,0,0,1,0,1,0,0,1
607,608,1,-0.19422386140769887,0,0,-0.034294433221524895,1,0,0,0,1,0,1,1,0,0
608,609,1,-0.5610649643650664,1,2,0.18865657484452997,1,0,1,0,0,1,0,0,1,0
609,610,1,0.7595630062814566,0,0,2.440127305651523,0,1,0,0,1,1,0,1,0,0
610,611,0,0.686194785689983,1,5,-0.01869880977838891,1,0,0,0,1,1,0,0,0,1
611,612,0,-0.13048617453706338,0,0,-0.5061878135331888,1,0,0,0,1,0,1,0,0,1
612,613,1,0.25544888801239435,1,0,-0.3361452095402864,1,0,0,1,0,1,0,0,0,1
613,614,0,0.41442600575116434,0,0,-0.49210144397164657,1,0,0,1,0,0,1,0,0,1
614,615,0,0.3927219033240891,0,0,-0.48606442844527137,1,0,0,0,1,0,1,0,0,1
615,616,1,-0.4143285231821194,1,2,0.6599623523116267,1,0,0,0,1,1,0,0,1,0
616,617,0,0.3193536827326156,1,1,-0.35828093313699566,1,0,0,0,1,0,1,0,0,1
617,618,0,-0.2675920819991724,1,0,-0.32407117848753597,1,0,0,0,1,1,0,0,0,1
618,619,1,-1.8816929350115894,2,1,0.13675434002577333,0,1,0,0,1,1,0,0,1,0
619,620,0,-0.2675920819991724,0,0,-0.43676213497987365,1,0,0,0,1,0,1,0,1,0
620,621,0,-0.19422386140769887,1,0,-0.3571902456652305,1,0,1,0,0,0,1,0,0,1
621,622,1,0.9062994474644036,1,0,0.40951072618442386,0,1,0,0,1,0,1,1,0,0
622,623,1,-0.7078014055480134,1,1,-0.3312813873645368,1,0,1,0,0,0,1,0,0,1
623,624,0,-0.6344331849565399,0,0,-0.4900045872454856,1,0,0,0,1,0,1,0,0,1
624,625,0,-0.6344331849565399,0,0,-0.32407117848753597,1,0,0,0,1,0,1,0,0,1
625,626,0,2.3002956387024,0,0,0.002346226346555142,0,1,0,0,1,0,1,1,0,0
626,627,0,2.006822756336506,0,0,-0.39953387256722633,1,0,0,1,0,0,1,0,1,0
627,628,1,-0.6344331849565399,0,0,0.9207272132963871,0,1,0,0,1,1,0,1,0,0
628,629,0,-0.2675920819991724,0,0,-0.4891674544258282,1,0,0,0,1,0,1,0,0,1
629,630,0,-0.7154624324773109,0,0,-0.4924375045026148,1,0,0,1,0,0,1,0,0,1
630,631,1,3.6942918299403966,0,0,-0.04435612576548362,0,1,0,0,1,0,1,1,0,0
631,632,0,1.566613432787665,0,0,-0.5061032953158195,1,0,0,0,1,0,1,0,0,1
632,633,1,0.17261724154966862,0,0,-0.034294433221524895,0,1,1,0,0,0,1,1,0,0
633,634,0,0.6740725095323299,0,0,-0.6480576784030068,1,0,0,0,1,0,1,1,0,0
634,635,0,-1.514851832054222,3,2,-0.08661523445011025,1,0,0,0,1,1,0,0,0,1
635,636,1,-0.12085564081622538,0,0,-0.38645367226008004,1,0,0,0,1,1,0,0,1,0
636,637,0,0.17261724154966862,0,0,-0.48857985158126105,1,0,0,0,1,0,1,0,0,1
637,638,0,0.09924902095819511,1,1,-0.11981881984517401,1,0,0,0,1,0,1,0,1,0
638,639,0,0.8329312268729301,0,5,0.15058916727371655,1,0,0,0,1,1,0,0,0,1
639,640,0,-0.21702901631344063,1,0,-0.32407117848753597,1,0,0,0,1,0,1,0,0,1
640,641,0,-0.7078014055480134,0,0,-0.4900045872454856,1,0,0,0,1,0,1,0,0,1
641,642,1,-0.4143285231821194,0,0,0.7464929081896716,0,1,1,0,0,1,0,1,0,0
642,643,0,-2.0284293761945364,3,2,-0.08661523445011025,1,0,0,0,1,1,0,0,0,1
643,644,1,-0.005748379808608914,0,0,0.48882906084695926,1,0,0,0,1,0,1,0,0,1
644,645,1,-2.1201396519338784,2,1,-0.26051549136436636,1,0,1,0,0,1,0,0,0,1
645,646,1,1.3465087710132446,1,0,0.895993560684828,0,1,1,0,0,0,1,1,0,0
646,647,0,-0.7811696261394868,0,0,-0.4891674544258282,1,0,0,0,1,0,1,0,0,1
647,648,1,1.9334545357450326,0,0,0.06632249221806229,0,1,1,0,0,0,1,1,0,0
648,649,0,0.10720100060975452,0,0,-0.4961261209892301,1,0,0,0,1,0,1,0,0,1
649,650,1,-0.4876967437735929,0,0,-0.4961261209892301,1,0,0,0,1,1,0,0,0,1
650,651,0,-0.12472903070018583,0,0,-0.4891674544258282,1,0,0,0,1,0,1,0,0,1
651,652,1,-0.8545378467309603,0,1,-0.18521982138090567,1,0,0,0,1,1,0,0,1,0
652,653,0,-0.6344331849565399,0,0,-0.4783511349410726,1,0,0,0,1,0,1,0,0,1
653,654,1,-0.23960761562504287,0,0,-0.4905076718726835,1,0,0,1,0,1,0,0,0,1
654,655,0,-0.8545378467309603,0,0,-0.512224829059564,1,0,0,1,0,1,0,0,0,1
655,656,0,-0.4143285231821194,2,0,0.8310111255589249,1,0,0,0,1,0,1,0,1,0
656,657,0,-0.12472903070018583,0,0,-0.4891674544258282,1,0,0,0,1,0,1,0,0,1
657,658,0,0.17261724154966862,1,1,-0.3361452095402864,1,0,0,1,0,1,0,0,0,1
658,659,0,-0.4876967437735929,0,0,-0.38645367226008004,1,0,0,0,1,0,1,0,1,0
659,660,0,2.0801909769279794,0,2,1.6314187674308411,0,1,1,0,0,0,1,1,0,0
660,661,1,1.4932452121961917,2,0,2.041432738597159,1,0,0,0,1,0,1,1,0,0
661,662,0,0.7595630062814566,0,0,-0.5026662211428032,1,0,1,0,0,0,1,0,0,1
662,663,0,1.273140550421771,0,0,-0.13315056246591933,0,1,0,0,1,0,1,1,0,0
663,664,0,0.4660901239155626,0,0,-0.4972168084609952,1,0,0,0,1,0,1,0,0,1
664,665,1,-0.7078014055480134,1,0,-0.48857985158126105,1,0,0,0,1,0,1,0,0,1
665,666,0,0.17261724154966862,2,0,0.8310111255589249,1,0,0,0,1,0,1,0,1,0
666,667,0,-0.34096030259064586,0,0,-0.38645367226008004,1,0,0,0,1,0,1,0,1,0
667,668,0,-0.1564058993460195,0,0,-0.4915983593444487,1,0,0,0,1,0,1,0,0,1
668,669,0,0.9796676680558771,0,0,-0.48606442844527137,1,0,0,0,1,0,1,0,0,1
669,670,1,0.6926642588088593,1,0,0.39835834616870003,0,1,0,0,1,1,0,1,0,0
670,671,1,0.7595630062814566,1,1,0.13675434002577333,1,0,0,0,1,1,0,0,1,0
671,672,0,0.09924902095819511,1,0,0.39835834616870003,0,1,0,0,1,0,1,1,0,0
672,673,0,2.9606096240256616,0,0,-0.43676213497987365,1,0,0,0,1,0,1,0,1,0
673,674,1,0.09924902095819511,0,0,-0.38645367226008004,1,0,0,0,1,0,1,0,1,0
674,675,0,0.39652366612483475,0,0,-0.6480576784030068,1,0,0,0,1,0,1,0,1,0
675,676,0,-0.8545378467309603,0,0,-0.4915983593444487,1,0,0,0,1,0,1,0,0,1
676,677,0,-0.3776444128863826,0,0,-0.48606442844527137,1,0,0,0,1,0,1,0,0,1
677,678,1,-0.8545378467309603,0,0,-0.4500093593832497,1,0,0,0,1,1,0,0,0,1
678,679,0,0.9796676680558771,1,6,0.29572908222032107,1,0,0,0,1,1,0,0,0,1
679,680,1,0.4660901239155626,0,1,9.661740104981664,0,1,1,0,0,0,1,1,0,0
680,681,0,-0.4527417471132896,0,0,-0.4843036322500786,1,0,0,1,0,1,0,0,0,1
681,682,1,-0.19422386140769887,0,0,0.895993560684828,0,1,1,0,0,0,1,1,0,0
682,683,0,-0.7078014055480134,0,0,-0.46241945096696835,1,0,0,0,1,0,1,0,0,1
683,684,0,-1.1480107290968544,5,2,0.29572908222032107,1,0,0,0,1,0,1,0,0,1
684,685,0,2.2269274181109266,1,1,0.13675434002577333,1,0,0,0,1,0,1,0,1,0
685,686,0,-0.34096030259064586,1,2,0.18865657484452997,1,0,1,0,0,0,1,0,1,0
686,687,0,-1.1480107290968544,4,1,0.15058916727371655,1,0,0,0,1,0,1,0,0,1
687,688,0,-0.7811696261394868,0,0,-0.44338675335081607,1,0,0,0,1,0,1,0,0,1
688,689,0,-0.8545378467309603,0,0,-0.49117979293462,1,0,0,0,1,0,1,0,0,1
689,690,1,-1.0746425085053808,0,1,3.6047682176147444,0,1,0,0,1,1,0,1,0,0
690,691,1,0.09924902095819511,1,0,0.4989752716082872,0,1,0,0,1,0,1,1,0,0
691,692,1,-1.8816929350115894,0,1,-0.37806825769394486,1,0,1,0,0,1,0,0,0,1
692,693,1,-0.005748379808608914,0,0,0.48882906084695926,1,0,0,0,1,0,1,0,0,1
693,694,0,-0.34096030259064586,0,0,-0.5026662211428032,1,0,1,0,0,0,1,0,0,1
694,695,0,2.2269274181109266,0,0,-0.11378180431879875,1,0,0,0,1,0,1,1,0,0
695,696,0,1.6399816533791385,0,0,-0.3763919797161213,1,0,0,0,1,0,1,0,1,0
696,697,0,1.0530358886473505,0,0,-0.48606442844527137,1,0,0,0,1,0,1,0,0,1
697,698,1,-0.7154624324773109,0,0,-0.4924375045026148,1,0,0,1,0,1,0,0,0,1
698,699,0,1.419876991604718,1,1,1.583289667316069,0,1,1,0,0,0,1,1,0,0
699,700,0,0.9062994474644036,0,0,-0.49411378248043836,0,1,0,0,1,0,1,0,0,1
700,701,1,-0.8545378467309603,1,0,3.930515513725408,0,1,1,0,0,1,0,1,0,0
701,702,1,0.3927219033240891,0,0,-0.11906419290437707,0,1,0,0,1,0,1,1,0,0
702,703,0,-0.8545378467309603,0,1,-0.3571902456652305,1,0,1,0,0,1,0,0,0,1
703,704,0,-0.34096030259064586,0,0,-0.4922684680678763,1,0,0,1,0,0,1,0,0,1
704,705,0,-0.2675920819991724,1,0,-0.4900045872454856,1,0,0,0,1,0,1,0,0,1
705,706,0,0.686194785689983,0,0,-0.12484966611715337,1,0,0,0,1,0,1,0,1,0
706,707,1,1.1264041092388242,0,0,-0.3763919797161213,1,0,0,0,1,1,0,0,1,0
707,708,1,0.9062994474644036,0,0,-0.11906419290437707,0,1,0,0,1,0,1,1,0,0
708,709,1,-0.5610649643650664,0,0,2.401641331670881,1,0,0,0,1,1,0,1,0,0
709,710,1,-0.9205754116875409,1,1,-0.34126057402963506,1,0,1,0,0,0,1,0,0,1
710,711,1,-0.4143285231821194,0,0,0.34813440166627563,0,1,1,0,0,1,0,1,0,0
711,712,0,1.485865051641255,0,0,-0.11378180431879875,0,1,0,0,1,0,1,1,0,0
712,713,1,1.3465087710132446,1,0,0.39835834616870003,0,1,0,0,1,0,1,1,0,0
713,714,0,-0.047487420224751886,0,0,-0.4572215805987593,1,0,0,0,1,0,1,0,0,1
714,715,0,1.6399816533791385,0,0,-0.38645367226008004,1,0,0,0,1,0,1,0,1,0
715,716,0,-0.7811696261394868,0,0,-0.49411378248043836,0,1,0,0,1,0,1,0,0,1
716,717,1,0.6128265650985096,0,0,3.930515513725408,0,1,1,0,0,1,0,1,0,0
717,718,1,-0.19422386140769887,0,0,-0.43676213497987365,0,1,0,0,1,1,0,0,1,0
718,719,0,-0.17156233233703258,0,0,-0.3361452095402864,1,0,0,1,0,0,1,0,0,1
719,720,0,0.2459854621411421,0,0,-0.4915983593444487,1,0,0,0,1,0,1,0,0,1
720,721,1,-1.7349564938286424,0,1,0.016014029498268696,1,0,0,0,1,1,0,0,1,0
721,722,0,-0.9279060673224339,1,0,-0.5061032953158195,1,0,0,0,1,0,1,0,0,1
722,723,0,0.3193536827326156,0,0,-0.38645367226008004,1,0,0,0,1,0,1,0,1,0
723,724,0,1.4932452121961917,0,0,-0.38645367226008004,1,0,0,0,1,0,1,0,1,0
724,725,1,-0.19422386140769887,1,0,0.4204940697654092,0,1,0,0,1,0,1,1,0,0
725,726,0,-0.7078014055480134,0,0,-0.4737388550789219,1,0,0,0,1,0,1,0,0,1
726,727,1,0.025880800366721614,3,0,-0.22546659155674054,1,0,0,0,1,1,0,0,1,0
727,728,1,-0.7154624324773109,0,0,-0.49235298628524554,1,0,0,1,0,1,0,0,0,1
728,729,0,-0.34096030259064586,1,0,-0.12484966611715337,1,0,0,0,1,0,1,0,1,0
729,730,0,-0.34096030259064586,1,0,-0.48857985158126105,1,0,0,0,1,1,0,0,0,1
730,731,1,-0.047487420224751886,0,0,3.6047682176147444,0,1,0,0,1,1,0,1,0,0
731,732,0,-1.3681153908712749,0,0,-0.26998958106375787,1,0,1,0,0,0,1,0,0,1
732,733,0,0.39652366612483475,0,0,-0.6480576784030068,1,0,0,0,1,0,1,0,1,0
733,734,0,-0.4876967437735929,0,0,-0.38645367226008004,1,0,0,0,1,0,1,0,1,0
734,735,0,-0.4876967437735929,0,0,-0.38645367226008004,1,0,0,0,1,0,1,0,1,0
735,736,0,-0.08417153052048863,0,0,-0.32407117848753597,1,0,0,0,1,0,1,0,0,1
736,737,0,1.3465087710132446,1,3,0.043683683994155176,1,0,0,0,1,1,0,0,0,1
737,738,1,0.3927219033240891,0,0,9.661740104981664,0,1,1,0,0,0,1,1,0,0
738,739,0,-0.12472903070018583,0,0,-0.4891674544258282,1,0,0,0,1,0,1,0,0,1
739,740,0,-0.12472903070018583,0,0,-0.4891674544258282,1,0,0,0,1,0,1,0,0,1
740,741,1,0.6441277774580834,0,0,-0.04435612576548362,0,1,0,0,1,0,1,1,0,0
741,742,0,0.4660901239155626,1,0,0.938671235779283,0,1,0,0,1,0,1,1,0,0
742,743,1,-0.6344331849565399,2,2,4.631815484039331,0,1,1,0,0,1,0,1,0,0
743,744,0,-0.4143285231821194,1,0,-0.32407117848753597,1,0,0,0,1,0,1,0,0,1
744,745,1,0.09924902095819511,0,0,-0.48857985158126105,1,0,0,0,1,0,1,0,0,1
745,746,0,2.9606096240256616,1,1,0.7807026628391313,0,1,0,0,1,0,1,1,0,0
746,747,0,-1.0012742879139074,1,1,-0.24055913037267862,1,0,0,0,1,0,1,0,0,1
747,748,1,0.025880800366721614,0,0,-0.38645367226008004,1,0,0,0,1,1,0,0,1,0
748,749,0,-0.7811696261394868,1,0,0.4204940697654092,0,1,0,0,1,0,1,1,0,0
749,750,0,0.09924902095819511,0,0,-0.49210144397164657,1,0,0,1,0,0,1,0,0,1
750,751,1,-1.8816929350115894,1,1,-0.18521982138090567,1,0,0,0,1,1,0,0,1,0
751,752,1,-1.7349564938286424,0,1,-0.39701844943123665,0,1,0,0,1,0,1,0,0,1
752,753,0,0.2459854621411421,0,0,-0.4568855200677911,1,0,0,0,1,0,1,0,0,1
753,754,0,-0.4876967437735929,0,0,-0.4891674544258282,1,0,0,0,1,0,1,0,0,1
754,755,1,1.3465087710132446,1,2,0.6599623523116267,1,0,0,0,1,1,0,0,1,0
755,756,1,-2.126009109581196,1,1,-0.35626859462820387,1,0,0,0,1,0,1,0,1,0
756,757,0,-0.12085564081622538,0,0,-0.49117979293462,1,0,0,0,1,0,1,0,0,1
757,758,0,-0.8545378467309603,0,0,-0.4166387498919562,1,0,0,0,1,0,1,0,1,0
758,759,0,0.3193536827326156,0,0,-0.48606442844527137,1,0,0,0,1,0,1,0,0,1
759,760,1,0.2459854621411421,0,0,1.0926151317018515,0,1,0,0,1,1,0,1,0,0
760,761,0,-0.3901010921033581,0,0,-0.35626859462820387,1,0,0,0,1,0,1,0,0,1
761,762,0,0.8329312268729301,0,0,-0.504678559651595,1,0,0,0,1,0,1,0,0,1
762,763,1,-0.7078014055480134,0,0,-0.502581702925434,1,0,1,0,0,0,1,0,0,1
763,764,1,0.4660901239155626,1,2,1.7667485321470857,0,1,0,0,1,1,0,1,0,0
764,765,0,-1.0012742879139074,0,0,-0.4915983593444487,1,0,0,0,1,0,1,0,0,1
765,766,1,1.566613432787665,1,0,0.9207272132963871,0,1,0,0,1,1,0,1,0,0
766,767,0,0.699027062157673,0,0,0.1488283710785238,1,0,1,0,0,0,1,1,0,0
767,768,0,0.06256491066245837,0,0,-0.49210144397164657,1,0,0,1,0,1,0,0,0,1
768,769,0,0.28642425781564607,1,0,-0.16207792852980066,1,0,0,1,0,0,1,0,0,1
769,770,0,0.17261724154966862,0,0,-0.47977587060529714,1,0,0,0,1,0,1,0,0,1
770,771,0,-0.4143285231821194,0,0,-0.4568855200677911,1,0,0,0,1,0,1,0,0,1
771,772,0,1.3465087710132446,0,0,-0.4900045872454856,1,0,0,0,1,0,1,0,0,1
772,773,0,2.006822756336506,0,0,-0.43676213497987365,0,1,0,0,1,1,0,0,1,0
773,774,0,-0.00946763104897994,0,0,-0.5026662211428032,1,0,1,0,0,0,1,0,0,1
774,775,1,1.7867180945620855,1,3,-0.18521982138090567,1,0,0,0,1,1,0,0,1,0
775,776,0,-0.8545378467309603,0,0,-0.49210144397164657,1,0,0,0,1,0,1,0,0,1
776,777,0,0.41442600575116434,0,0,-0.49210144397164657,0,1,0,1,0,0,1,0,0,1
777,778,1,-1.8083247144201158,0,0,-0.39701844943123665,1,0,0,0,1,1,0,0,0,1
778,779,0,-0.7154624324773109,0,0,-0.49235298628524554,1,0,0,1,0,0,1,0,0,1
779,780,1,0.9796676680558771,0,1,3.6047682176147444,0,1,0,0,1,1,0,1,0,0
780,781,1,-1.2213789496883278,0,0,-0.502581702925434,1,0,1,0,0,1,0,0,0,1
781,782,1,-0.9279060673224339,1,0,0.4989752716082872,0,1,0,0,1,1,0,1,0,0
782,783,0,-0.047487420224751886,0,0,-0.04435612576548362,0,1,0,0,1,0,1,1,0,0
783,784,0,-0.987044506973004,1,2,-0.17616429809134285,1,0,0,0,1,0,1,0,0,1
784,785,0,-0.34096030259064586,0,0,-0.5061878135331888,1,0,0,0,1,0,1,0,0,1
785,786,0,-0.34096030259064586,0,0,-0.5021631365156053,1,0,0,0,1,0,1,0,0,1
786,787,1,-0.8545378467309603,0,0,-0.4972168084609952,1,0,0,0,1,1,0,0,0,1
787,788,0,-1.5882200526456953,4,1,-0.061964087717411374,1,0,0,1,0,0,1,0,0,1
788,789,1,-2.10179759678601,1,2,-0.23401903021910547,1,0,0,0,1,0,1,0,0,1
789,790,0,1.1997723298302976,0,0,0.9457144205600544,0,1,1,0,0,0,1,1,0,0
790,791,0,0.41442600575116434,0,0,-0.49210144397164657,1,0,0,1,0,0,1,0,0,1
791,792,0,-1.0012742879139074,0,0,-0.12484966611715337,1,0,0,0,1,0,1,0,1,0
792,793,0,-1.3776630207016896,8,2,0.751523754461651,1,0,0,0,1,1,0,0,0,1
793,794,0,1.5213660971610168,0,0,-0.03035427442131069,1,0,1,0,0,0,1,1,0,0
794,795,0,-0.34096030259064586,0,0,-0.4891674544258282,1,0,0,0,1,0,1,0,0,1
795,796,0,0.686194785689983,0,0,-0.38645367226008004,1,0,0,0,1,0,1,0,1,0
796,797,1,1.419876991604718,0,0,-0.1262744017813779,0,1,0,0,1,1,0,1,0,0
797,798,1,0.09924902095819511,0,0,-0.47332028866909326,1,0,0,0,1,1,0,0,0,1
798,799,0,0.025880800366721614,0,0,-0.502581702925434,1,0,1,0,0,0,1,0,0,1
799,800,0,0.025880800366721614,1,1,-0.16207792852980066,1,0,0,0,1,1,0,0,0,1
800,801,0,0.3193536827326156,0,0,-0.38645367226008004,1,0,0,0,1,0,1,0,1,0
801,802,1,0.09924902095819511,1,1,-0.11981881984517401,1,0,0,0,1,1,0,0,1,0
802,803,1,-1.3681153908712749,1,2,1.7667485321470857,0,1,0,0,1,0,1,1,0,0
803,804,1,-2.1443511647290645,0,1,-0.4766728446247403,1,0,1,0,0,0,1,0,0,1
804,805,1,-0.19422386140769887,0,0,-0.5076970674147826,1,0,0,0,1,0,1,0,0,1
805,806,0,0.09924902095819511,0,0,-0.4915983593444487,1,0,0,0,1,0,1,0,0,1
806,807,0,0.686194785689983,0,0,-0.6480576784030068,0,1,0,0,1,0,1,1,0,0
807,808,0,-0.8545378467309603,0,0,-0.4915983593444487,1,0,0,0,1,1,0,0,0,1
808,809,0,0.686194785689983,0,0,-0.38645367226008004,1,0,0,0,1,0,1,0,1,0
809,810,1,0.2459854621411421,1,0,0.4204940697654092,0,1,0,0,1,1,0,1,0,0
810,811,0,-0.2675920819991724,0,0,-0.48933447852205797,1,0,0,0,1,0,1,0,0,1
811,812,0,0.686194785689983,0,0,-0.16207792852980066,1,0,0,0,1,0,1,0,0,1
812,813,0,0.3927219033240891,0,0,-0.43676213497987365,1,0,0,0,1,0,1,0,1,0
813,814,0,-1.7349564938286424,4,2,-0.01869880977838891,1,0,0,0,1,1,0,0,0,1
814,815,0,0.06256491066245837,0,0,-0.48606442844527137,1,0,0,0,1,0,1,0,0,1
815,816,0,0.6740725095323299,0,0,-0.6480576784030068,0,1,0,0,1,0,1,1,0,0
816,817,0,-0.4876967437735929,0,0,-0.48857985158126105,1,0,0,0,1,1,0,0,0,1
817,818,0,0.09924902095819511,1,1,0.09659208806730764,1,0,1,0,0,0,1,0,1,0
818,819,0,0.9796676680558771,0,0,-0.5182618445859393,1,0,0,0,1,0,1,0,0,1
819,820,0,-1.4414836114627483,3,2,-0.08661523445011025,1,0,0,0,1,0,1,0,0,1
820,821,1,1.6399816533791385,1,1,1.2334788273172737,0,1,0,0,1,1,0,1,0,0
821,822,1,-0.19422386140769887,0,0,-0.4737388550789219,1,0,0,0,1,0,1,0,0,1
822,823,0,0.6128265650985096,0,0,-0.6480576784030068,1,0,0,0,1,0,1,1,0,0
823,824,1,-0.19422386140769887,0,1,-0.39701844943123665,0,1,0,0,1,1,0,0,0,1
824,825,0,-2.0284293761945364,4,1,0.15058916727371655,1,0,0,0,1,0,1,0,0,1
825,826,0,0.3999031099743979,0,0,-0.5082001520419805,1,0,0,1,0,0,1,0,0,1
826,827,0,-0.005748379808608914,0,0,0.48882906084695926,1,0,0,0,1,0,1,0,0,1
827,828,1,-2.10179759678601,0,2,0.09659208806730764,1,0,1,0,0,0,1,0,1,0
828,829,1,0.41442600575116434,0,0,-0.49210144397164657,1,0,0,1,0,0,1,0,0,1
829,830,1,2.373663859293874,0,0,0.9618131286303883,0,1,0,0,0,1,0,1,0,0
830,831,1,-1.0746425085053808,1,0,-0.3571902456652305,1,0,1,0,0,1,0,0,0,1
831,832,1,-2.1142701942865605,1,1,-0.2707442080045548,1,0,0,0,1,0,1,0,1,0
832,833,0,-0.4967718892162386,0,0,-0.502581702925434,1,0,1,0,0,0,1,0,0,1
833,834,0,-0.4876967437735929,0,0,-0.4900045872454856,1,0,0,0,1,0,1,0,0,1
834,835,0,-0.8545378467309603,0,0,-0.481033582173292,1,0,0,0,1,0,1,0,0,1
835,836,1,0.686194785689983,1,1,1.0253688157535579,0,1,1,0,0,1,0,1,0,0
836,837,0,-0.6344331849565399,0,0,-0.4737388550789219,1,0,0,0,1,0,1,0,0,1
837,838,0,0.07765871838555102,0,0,-0.48606442844527137,1,0,0,0,1,0,1,0,0,1
838,839,1,0.17261724154966862,0,0,0.48882906084695926,1,0,0,0,1,0,1,0,0,1
839,840,1,1.5600800020076602,0,0,-0.05039314129185886,0,1,1,0,0,0,1,1,0,0
840,841,0,-0.7078014055480134,0,0,-0.48857985158126105,1,0,0,0,1,0,1,0,0,1
841,842,0,-1.0012742879139074,0,0,-0.43676213497987365,1,0,0,0,1,0,1,0,1,0
842,843,1,0.025880800366721614,0,0,-0.024232740677566176,1,0,1,0,0,1,0,1,0,0
843,844,0,0.35603779302835237,0,0,-0.5185133868995382,1,0,1,0,0,0,1,0,0,1
844,845,0,-0.9279060673224339,0,0,-0.4737388550789219,1,0,0,0,1,0,1,0,0,1
845,846,0,0.9062994474644036,0,0,-0.4961261209892301,1,0,0,0,1,0,1,0,0,1
